spring-1  | 2026-08-20T08:35:56.203976197Z {"@timestamp":"2026-08-20T08:35:56.203510081Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5622,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:53.890459Z","notificationRecordedAt":"2026-08-20T08:35:56.190364Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":2299,"processingDurationMs":12,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.222081733Z {"@timestamp":"2026-08-20T08:35:56.22076245Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5623,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.021938Z","notificationRecordedAt":"2026-08-20T08:35:56.206025Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":2184,"processingDurationMs":14,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.239952738Z {"@timestamp":"2026-08-20T08:35:56.238933456Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5624,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.118797Z","notificationRecordedAt":"2026-08-20T08:35:56.223812Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":2105,"processingDurationMs":13,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.259821822Z {"@timestamp":"2026-08-20T08:35:56.258945312Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5625,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.280439Z","notificationRecordedAt":"2026-08-20T08:35:56.241605Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1961,"processingDurationMs":15,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.279022637Z {"@timestamp":"2026-08-20T08:35:56.278391276Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5626,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.372161Z","notificationRecordedAt":"2026-08-20T08:35:56.261575Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1889,"processingDurationMs":14,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.302869771Z {"@timestamp":"2026-08-20T08:35:56.302395433Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5627,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.502141Z","notificationRecordedAt":"2026-08-20T08:35:56.281006Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1778,"processingDurationMs":20,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.319775394Z {"@timestamp":"2026-08-20T08:35:56.31933492Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5628,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.656797Z","notificationRecordedAt":"2026-08-20T08:35:56.304784Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1647,"processingDurationMs":13,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.339065606Z {"@timestamp":"2026-08-20T08:35:56.338608359Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5629,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.763643Z","notificationRecordedAt":"2026-08-20T08:35:56.322307Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1558,"processingDurationMs":14,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.360378044Z {"@timestamp":"2026-08-20T08:35:56.359922177Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5630,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:54.886658Z","notificationRecordedAt":"2026-08-20T08:35:56.340627Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1453,"processingDurationMs":18,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.380532425Z {"@timestamp":"2026-08-20T08:35:56.380074342Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5631,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.031759Z","notificationRecordedAt":"2026-08-20T08:35:56.365959Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1334,"processingDurationMs":13,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
